备货单号,第三方单号,运输方式,发货仓,中转仓,收货仓,备货单状态,sku,第三方sku,品类,箱号,装箱数量,分配的收货数量,成本价,创建人,销售部门,发货时间,整箱到货
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_SKB_L,AMH029040_SKB_L,服装/服饰配件->情趣服装->女式->性感连体衣,14850637,68,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_CH_L,AML010518_CH_L,服装/服饰配件->情趣服装->女式->性感上衣,14850638,15,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_CH_XL,AML010518_CH_XL,服装/服饰配件->情趣服装->女式->性感上衣,14850638,20,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_SKB_L,AMH029040_SKB_L,服装/服饰配件->情趣服装->女式->性感连体衣,14850638,22,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_SKB_S,AMH029040_SKB_S,服装/服饰配件->情趣服装->女式->性感连体衣,14850638,16,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_B_L,AML010518_B_L,服装/服饰配件->情趣服装->女式->性感上衣,14850644,120,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_B_L,AML010518_B_L,服装/服饰配件->情趣服装->女式->性感上衣,14850645,110,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010507_B_S,AML010507_B_S,服装/服饰配件->情趣服装->女式->性感套装,14850645,12,,15.292,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_LIL_XL,AML010518_LIL_XL,服装/服饰配件->情趣服装->女式->性感上衣,14850645,12,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010130_B_M,AML010130_B_M,服装/服饰配件->情趣服装->女式->性感连衣裙,14850652,30,,25.088,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_LIL_S,AML010518_LIL_S,服装/服饰配件->情趣服装->女式->性感上衣,14850652,14,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010130_B_S,AML010130_B_S,服装/服饰配件->情趣服装->女式->性感连衣裙,14850652,10,,25.088,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML009973_B_M,AML009973_B_M,服装/服饰配件->情趣服装->女式->性感套装,14850652,12,,38.062,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_W_S,AML010518_W_S,服装/服饰配件->情趣服装->女式->性感上衣,14850652,20,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_W_S,AML010518_W_S,服装/服饰配件->情趣服装->女式->性感上衣,14850653,60,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_ARG_L,AMH029040_ARG_L,服装/服饰配件->情趣服装->女式->性感连体衣,14850653,10,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_CH_XXL,AML010518_CH_XXL,服装/服饰配件->情趣服装->女式->性感上衣,14850653,10,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML009973_B_S,AML009973_B_S,服装/服饰配件->情趣服装->女式->性感套装,14850653,20,,38.062,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML009973_B_S,AML009973_B_S,服装/服饰配件->情趣服装->女式->性感套装,14850654,20,,38.062,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMK010600_B02_S,AMK010600_B02_S,服装/服饰配件->内衣->女式->打底连体衣,14850654,39,,22.029,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMK010600_B02_XS,AMK010600_B02_XS,服装/服饰配件->内衣->女式->打底连体衣,14850654,18,,22.029,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML009950_B_M,AML009950_B_M,服装/服饰配件->情趣服装->女式->性感连体衣,14850654,15,,21.862,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML009950_B_M,AML009950_B_M,服装/服饰配件->情趣服装->女式->性感连体衣,14850660,10,,21.862,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML009950_WR_L,AML009950_WR_L,服装/服饰配件->情趣服装->女式->性感连体衣,14850660,10,,21.862,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_ARG_S,AMH029040_ARG_S,服装/服饰配件->情趣服装->女式->性感连体衣,14850660,32,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_ARG_XL,AMH029040_ARG_XL,服装/服饰配件->情趣服装->女式->性感连体衣,14850660,14,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_ARG_XL,AMH029040_ARG_XL,服装/服饰配件->情趣服装->女式->性感连体衣,14850661,12,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010507_B_M,AML010507_B_M,服装/服饰配件->情趣服装->女式->性感套装,14850661,15,,15.292,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_W_XL,AML010518_W_XL,服装/服饰配件->情趣服装->女式->性感上衣,14850661,80,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_W_XL,AML010518_W_XL,服装/服饰配件->情趣服装->女式->性感上衣,14850662,10,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010130_B_XL,AML010130_B_XL,服装/服饰配件->情趣服装->女式->性感连衣裙,14850662,20,,25.088,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_SKB_XXL,AMH029040_SKB_XXL,服装/服饰配件->情趣服装->女式->性感连体衣,14850662,35,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_SKB_XXL,AMH029040_SKB_XXL,服装/服饰配件->情趣服装->女式->性感连体衣,14850668,15,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_W_XXL,AML010518_W_XXL,服装/服饰配件->情趣服装->女式->性感上衣,14850668,70,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_ZW792_M,AMH029040_ZW792_M,服装/服饰配件->情趣服装->女式->性感连体衣,14850668,10,,25.403,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_ZW792_M,AMH029040_ZW792_M,服装/服饰配件->情趣服装->女式->性感连体衣,14850669,30,,25.403,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_ZW792_S,AMH029040_ZW792_S,服装/服饰配件->情趣服装->女式->性感连体衣,14850669,19,,25.403,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_LIL_L,AML010518_LIL_L,服装/服饰配件->情趣服装->女式->性感上衣,14850669,30,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_LIL_L,AML010518_LIL_L,服装/服饰配件->情趣服装->女式->性感上衣,14850716,40,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_WR_M,AML010518_WR_M,服装/服饰配件->情趣服装->女式->性感上衣,14850716,39,,13.982,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010507_B_L,AML010507_B_L,服装/服饰配件->情趣服装->女式->性感套装,14850716,10,,15.292,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML009950_B_XXL,AML009950_B_XXL,服装/服饰配件->情趣服装->女式->性感连体衣,14850716,13,,21.862,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_ARG_XXL,AMH029040_ARG_XXL,服装/服饰配件->情趣服装->女式->性感连体衣,14850716,1,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_TR_L,AML010518_TR_L,服装/服饰配件->情趣服装->女式->性感上衣,14850716,2,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010507_B_XXL,AML010507_B_XXL,服装/服饰配件->情趣服装->女式->性感套装,14850716,10,,15.292,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_SKB_XL,AMH029040_SKB_XL,服装/服饰配件->情趣服装->女式->性感连体衣,14850717,60,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_SKB_M,AMH029040_SKB_M,服装/服饰配件->情趣服装->女式->性感连体衣,14850736,60,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AMH029040_SKB_M,AMH029040_SKB_M,服装/服饰配件->情趣服装->女式->性感连体衣,14850737,30,,26.354,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_WR_XXL,AML010518_WR_XXL,服装/服饰配件->情趣服装->女式->性感上衣,14850737,40,,13.982,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_CH_S,AML010518_CH_S,服装/服饰配件->情趣服装->女式->性感上衣,14850737,25,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_CH_S,AML010518_CH_S,服装/服饰配件->情趣服装->女式->性感上衣,14850738,25,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067868,IBBNB25121900002,快船-C,东莞仓,,出口易美东三仓,完结订单,AML010518_LIL_XXL,AML010518_LIL_XXL,服装/服饰配件->情趣服装->女式->性感上衣,14850738,25,,14.673,方琼b,,"2025-12-19 19:30:01",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP4_XXXL,74549222447622,服装/服饰配件->男装->男式->背心->背心,14865175,15,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP6_XXL,74533171370502,服装/服饰配件->男装->男式->背心->背心,14865175,35,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP6_XXL,74533171370502,服装/服饰配件->男装->男式->背心->背心,14865266,20,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP7_XXL,74532972141062,服装/服饰配件->男装->男式->背心->背心,14865266,31,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP7_XXL,74532972141062,服装/服饰配件->男装->男式->背心->背心,14865302,12,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP4_L,74525427112454,服装/服饰配件->男装->男式->背心->背心,14865302,44,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP4_L,74525427112454,服装/服饰配件->男装->男式->背心->背心,14865333,58,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP3_L,74536987400710,服装/服饰配件->男装->男式->背心->背心,14865369,58,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP4_L,74525427112454,服装/服饰配件->男装->男式->背心->背心,14865369,1,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP3_L,74536987400710,服装/服饰配件->男装->男式->背心->背心,14865422,50,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP3_XXXL,74541126916614,服装/服饰配件->男装->男式->背心->背心,14865422,8,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP7_XXXL,74549222709766,服装/服饰配件->男装->男式->背心->背心,14865449,10,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP1_S,74536498502150,服装/服饰配件->男装->男式->背心->背心,14865449,28,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP6_M,74537356761606,服装/服饰配件->男装->男式->背心->背心,14865449,22,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP6_M,74537356761606,服装/服饰配件->男装->男式->背心->背心,14865476,63,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP6_M,74537356761606,服装/服饰配件->男装->男式->背心->背心,14865492,10,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP1_M,74533171894790,服装/服饰配件->男装->男式->背心->背心,14865492,52,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP1_M,74533171894790,服装/服饰配件->男装->男式->背心->背心,14865514,31,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP1_XXL,74541820025350,服装/服饰配件->男装->男式->背心->背心,14865514,24,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP1_XXL,74541820025350,服装/服饰配件->男装->男式->背心->背心,14865567,9,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP3_XXXL,74541126916614,服装/服饰配件->男装->男式->背心->背心,14865567,7,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP4_XXL,74541819238918,服装/服饰配件->男装->男式->背心->背心,14865567,28,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP6_XXXL,74538552924678,服装/服饰配件->男装->男式->背心->背心,14865567,6,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP6_XXXL,74538552924678,服装/服饰配件->男装->男式->背心->背心,14865618,29,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP6_L,74533170846214,服装/服饰配件->男装->男式->背心->背心,14865618,24,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP6_L,74533170846214,服装/服饰配件->男装->男式->背心->背心,14865655,58,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP6_L,74533170846214,服装/服饰配件->男装->男式->背心->背心,14865682,58,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP7_XL,74536987662854,服装/服饰配件->男装->男式->背心->背心,14865723,43,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP3_XL,74536989235718,服装/服饰配件->男装->男式->背心->背心,14865723,10,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
TP0067903,IBR5765801441800327686,快船-C,东莞仓,,FBT仓,完结订单,AMJ009203_GP7_XL,74536987662854,服装/服饰配件->男装->男式->背心->背心,14865781,40,,25.403,方琼b,,"2025-12-22 21:41:14",整箱未上架
